Life,Animalia
Rubiaceae,Chiococca
Chiococca,Chiococca alba
Rubiaceae,Coffea
Coffea,Coffea arabica
Rubiaceae,Coprosma
Coprosma,Coprosma acerosa
Coprosma,Coprosma areolata
Coprosma,Coprosma crassifolia
Coprosma,Coprosma dumosa
Coprosma,Coprosma grandifolia
Coprosma,Coprosma linariifolia
Coprosma,Coprosma lucida
Coprosma,Coprosma perpusilla
Coprosma,Coprosma repens
Coprosma,Coprosma rhamnoides
Coprosma,Coprosma robusta
Coprosma,Coprosma rugosa
Rubiaceae,Cruciata
Cruciata,Cruciata laevipes
Rubiaceae,Diodia
Diodia,Diodia teres
Diodia,Diodia virginiana
Rubiaceae,Galium
Galium,Galium andrewsii
Galium,Galium angustifolium
Galium,Galium aparine
Galium,Galium circaezans
Galium,Galium mollugo
Galium,Galium odoratum
Galium,Galium palustre
Galium,Galium porrigens
Galium,Galium virgatum
Rubiaceae,Houstonia
Houstonia,Houstonia caerulea
Houstonia,Houstonia longifolia
Houstonia,Houstonia purpurea
Houstonia,Houstonia pusilla
Rubiaceae,Ixora
Ixora,Ixora coccinea
Rubiaceae,Mitchella
Mitchella,Mitchella repens
Rubiaceae,Nertera
Nertera,Nertera depressa
Rubiaceae,Psychotria
Psychotria,Psychotria nervosa
Psychotria,Psychotria poeppigiana
Rubiaceae,Richardia
Richardia,Richardia grandiflora
Richardia,Richardia scabra
Rubiaceae,Sherardia
Sherardia,Sherardia arvensis
Magnoliopsida,Geraniales
Geraniales,Geraniaceae
Geraniaceae,Erodium
Erodium,Erodium cicutarium
Geraniaceae,Geranium
Geranium,Geranium brevicaule
Geranium,Geranium caespitosum
Geranium,Geranium erianthum
Geranium,Geranium lucidum
Geranium,Geranium maculatum
Geranium,Geranium pratense
Geranium,Geranium pyrenaicum
Geranium,Geranium robertianum
Geranium,Geranium sanguineum
Geranium,Geranium sylvaticum
Magnoliopsida,Gunnerales
Gunnerales,Gunneraceae
Gunneraceae,Gunnera
Gunnera,Gunnera monoica
Gunnera,Gunnera tinctoria
Magnoliopsida,Lamiales
Lamiales,Acanthaceae
Acanthaceae,Asystasia
Asystasia,Asystasia gangetica
Acanthaceae,Avicennia
Avicennia,Avicennia marina
Acanthaceae,Dicliptera
Dicliptera,Dicliptera brachiata
Acanthaceae,Dyschoriste
Dyschoriste,Dyschoriste linearis
Acanthaceae,Hypoestes
Hypoestes,Hypoestes phyllostachya
Acanthaceae,Justicia
Justicia,Justicia pilosella
Acanthaceae,Pachystachys
Pachystachys,Pachystachys lutea
Acanthaceae,Ruellia
Ruellia,Ruellia simplex
Lamiales,Bignoniaceae
Bignoniaceae,Campsis
Campsis,Campsis radicans
Bignoniaceae,Catalpa
Catalpa,Catalpa bignonioides
Bignoniaceae,Chilopsis
Chilopsis,Chilopsis linearis
Bignoniaceae,Crescentia
Crescentia,Crescentia alata
Crescentia,Crescentia cujete
Bignoniaceae,Handroanthus
Handroanthus,Handroanthus chrysanthus
Bignoniaceae,Jacaranda
Jacaranda,Jacaranda mimosifolia
Bignoniaceae,Kigelia
Kigelia,Kigelia africana
Bignoniaceae,Macfadyena
Macfadyena,Macfadyena unguis-cati
Bignoniaceae,Podranea
Podranea,Podranea ricasoliana
Bignoniaceae,Tabebuia
Tabebuia,Tabebuia rosea
Bignoniaceae,Tecoma
Tecoma,Tecoma stans
Lamiales,Gesneriaceae
Gesneriaceae,Rhabdothamnus
Rhabdothamnus,Rhabdothamnus solandri
Lamiales,Lamiaceae
Lamiaceae,Agastache
Agastache,Agastache foeniculum
Agastache,Agastache scrophulariifolia
Agastache,Agastache urticifolia
Lamiaceae,Ajuga
Ajuga,Ajuga reptans
Lamiaceae,Ballota
Ballota,Ballota nigra
Lamiaceae,Blephilia
Blephilia,Blephilia hirsuta
Lamiaceae,Condea
Condea,Condea emoryi
Lamiaceae,Galeopsis
Galeopsis,Galeopsis bifida
Galeopsis,Galeopsis tetrahit
Lamiaceae,Glechoma
Glechoma,Glechoma hederacea
Lamiaceae,Hedeoma
Hedeoma,Hedeoma acinoides
Hedeoma,Hedeoma reverchonii
Lamiaceae,Hyptis
Hyptis,Hyptis alata
Lamiaceae,Lamium
Lamium,Lamium amplexicaule
Lamium,Lamium purpureum
Lamiaceae,Leonotis
Leonotis,Leonotis nepetifolia
Lamiaceae,Lycopus
Lycopus,Lycopus europaeus
Lycopus,Lycopus uniflorus
Lamiaceae,Marrubium
Marrubium,Marrubium vulgare
Lamiaceae,Melittis
Melittis,Melittis melissophyllum
Lamiaceae,Mentha
Mentha,Mentha aquatica
Mentha,Mentha canadensis
Mentha,Mentha longifolia
Mentha,Mentha pulegium
Mentha,Mentha spicata
Lamiaceae,Monarda
Monarda,Monarda citriodora
Monarda,Monarda fistulosa
Monarda,Monarda punctata
Lamiaceae,Monardella
Monardella,Monardella villosa
Lamiaceae,Origanum
Origanum,Origanum vulgare
Lamiaceae,Lamiaceae/Prunella
Lamiaceae/Prunella,Prunella vulgaris
Lamiaceae,Pycnanthemum
Pycnanthemum,Pycnanthemum tenuifolium
Lamiaceae,Salvia
Salvia,Salvia apiana
Salvia,Salvia ballotiflora
Salvia,Salvia columbariae
Salvia,Salvia dorrii
Salvia,Salvia elegans
Salvia,Salvia greggii
Salvia,Salvia lavanduloides
Salvia,Salvia leucophylla
Salvia,Salvia lyrata
Salvia,Salvia mellifera
Salvia,Salvia mexicana
Salvia,Salvia microphylla
Salvia,Salvia polystachya
Salvia,Salvia roemeriana
Salvia,Salvia spathacea
Salvia,Salvia texana
Lamiaceae,Scutellaria
Scutellaria,Scutellaria drummondii
Scutellaria,Scutellaria integrifolia
Scutellaria,Scutellaria lateriflora
Scutellaria,Scutellaria ovata
Scutellaria,Scutellaria parvula
Lamiaceae,Stachys
Stachys,Stachys byzantina
Stachys,Stachys chamissonis
Stachys,Stachys coccinea
Stachys,Stachys officinalis
Stachys,Stachys rigida
Lamiaceae,Teucrium
Teucrium,Teucrium canadense
Teucrium,Teucrium chamaedrys
Teucrium,Teucrium cubense
Teucrium,Teucrium laciniatum
Teucrium,Teucrium scorodonia
Lamiaceae,Trichostema
Trichostema,Trichostema lanceolatum
Lamiaceae,Warnockia
Warnockia,Warnockia scutellarioides
Lamiales,Lentibulariaceae
Lentibulariaceae,Pinguicula
Pinguicula,Pinguicula moranensis
Lentibulariaceae,Utricularia
Utricularia,Utricularia cornuta
Utricularia,Utricularia gibba
Utricularia,Utricularia intermedia
Utricularia,Utricularia subulata
Utricularia,Utricularia vulgaris
Lamiales,Linderniaceae
Linderniaceae,Lindernia
Lindernia,Lindernia dubia
Lamiales,Martyniaceae
Martyniaceae,Martyniaceae/Proboscidea
Martyniaceae/Proboscidea,Proboscidea althaeifolia
Lamiales,Oleaceae
Oleaceae,Chionanthus
Chionanthus,Chionanthus virginicus
Oleaceae,Fraxinus
Fraxinus,Fraxinus americana
Fraxinus,Fraxinus pennsylvanica
Fraxinus,Fraxinus quadrangulata
Fraxinus,Fraxinus texensis
Fraxinus,Fraxinus velutina
Oleaceae,Ligustrum
Ligustrum,Ligustrum obtusifolium
Ligustrum,Ligustrum quihoui
Ligustrum,Ligustrum sinense
Lamiales,Orobanchaceae
Orobanchaceae,Agalinis
Agalinis,Agalinis heterophylla
Agalinis,Agalinis tenuifolia
Orobanchaceae,Aureolaria
Aureolaria,Aureolaria grandiflora
Aureolaria,Aureolaria pedicularia
Orobanchaceae,Bellardia
Bellardia,Bellardia viscosa
Orobanchaceae,Castilleja
Castilleja,Castilleja ambigua
Castilleja,Castilleja applegatei
Castilleja,Castilleja arvensis
Castilleja,Castilleja attenuata
Castilleja,Castilleja densiflora
Castilleja,Castilleja exserta
Castilleja,Castilleja indivisa
Castilleja,Castilleja integra
Castilleja,Castilleja latifolia
Castilleja,Castilleja lemmonii
Castilleja,Castilleja linariifolia
Castilleja,Castilleja parviflora
Castilleja,Castilleja rubicundula
Castilleja,Castilleja sessiliflora
Castilleja,Castilleja subinclusa
Castilleja,Castilleja wightii
Orobanchaceae,Chloropyron
Chloropyron,Chloropyron maritimum
Orobanchaceae,Conopholis
Conopholis,Conopholis americana
Orobanchaceae,Cordylanthus
Cordylanthus,Cordylanthus rigidus
Orobanchaceae,Epifagus
Epifagus,Epifagus virginiana
Orobanchaceae,Euphrasia
Euphrasia,Euphrasia cuneata
Euphrasia,Euphrasia nemorosa
Orobanchaceae,Melampyrum
Melampyrum,Melampyrum nemorosum
Melampyrum,Melampyrum pratense
Orobanchaceae,Orobanche
Orobanche,Orobanche hederae
Orobanche,Orobanche minor
Orobanche,Orobanche ramosa
Orobanchaceae,Orthocarpus
Orthocarpus,Orthocarpus cuspidatus
Orobanchaceae,Pedicularis
Pedicularis,Pedicularis bracteosa
Pedicularis,Pedicularis densiflora
Pedicularis,Pedicularis lanceolata
Pedicularis,Pedicularis racemosa
Orobanchaceae,Rhinanthus
Rhinanthus,Rhinanthus alectorolophus
Orobanchaceae,Triphysaria
Triphysaria,Triphysaria pusilla
Lamiales,Pedaliaceae
Pedaliaceae,Martynia
Martynia,Martynia annua
Lamiales,Phrymaceae
Phrymaceae,Mimulus
Mimulus,Mimulus alatus
Mimulus,Mimulus alsinoides
Mimulus,Mimulus aurantiacus
Mimulus,Mimulus brevipes
Mimulus,Mimulus breweri
Mimulus,Mimulus cardinalis
Mimulus,Mimulus dentatus
Mimulus,Mimulus guttatus
Mimulus,Mimulus kelloggii
Mimulus,Mimulus moschatus
Mimulus,Mimulus nanus
Mimulus,Mimulus ringens
Mimulus,Mimulus tilingii
Mimulus,Mimulus torreyi
Lamiales,Plantaginaceae
Plantaginaceae,Antirrhinum
Antirrhinum,Antirrhinum nuttallianum
Plantaginaceae,Chaenorhinum
Chaenorhinum,Chaenorhinum minus
Plantaginaceae,Chelone
Chelone,Chelone glabra
Plantaginaceae,Collinsia
Collinsia,Collinsia heterophylla
Collinsia,Collinsia sparsiflora
Collinsia,Collinsia tinctoria
Collinsia,Collinsia torreyi
Collinsia,Collinsia verna
Plantaginaceae,Cymbalaria
Cymbalaria,Cymbalaria muralis
Plantaginaceae,Digitalis
Digitalis,Digitalis purpurea
Plantaginaceae,Hippuris
Hippuris,Hippuris vulgaris
Plantaginaceae,Keckiella
Keckiella,Keckiella breviflora
Keckiella,Keckiella cordifolia
Keckiella,Keckiella ternata
Plantaginaceae,Plantaginaceae/Linaria
Plantaginaceae/Linaria,Linaria dalmatica
Plantaginaceae/Linaria,Linaria vulgaris
Plantaginaceae,Mecardonia
Mecardonia,Mecardonia procumbens
Plantaginaceae,Mohavea
Mohavea,Mohavea breviflora
Mohavea,Mohavea confertiflora
Plantaginaceae,Ourisia
Ourisia,Ourisia macrophylla
Plantaginaceae,Penstemon
Penstemon,Penstemon davidsonii
Penstemon,Penstemon deustus
Penstemon,Penstemon eatonii
Penstemon,Penstemon grandiflorus
Penstemon,Penstemon heterodoxus
Penstemon,Penstemon heterophyllus
Penstemon,Penstemon hirsutus
Penstemon,Penstemon laxiflorus
Penstemon,Penstemon newberryi
Penstemon,Penstemon palmeri
Penstemon,Penstemon parryi
Penstemon,Penstemon procerus
Penstemon,Penstemon roseus
Penstemon,Penstemon rostriflorus
Penstemon,Penstemon speciosus
Penstemon,Penstemon spectabilis
Penstemon,Penstemon whippleanus
Plantaginaceae,Plantago
Plantago,Plantago aristata
Plantago,Plantago helleri
Plantago,Plantago lanceolata
Plantago,Plantago major
Plantago,Plantago ovata
Plantago,Plantago patagonica
Plantago,Plantago rhodosperma
Plantago,Plantago rugelii
Plantago,Plantago triandra
Plantago,Plantago virginica
Plantaginaceae,Veronica
Veronica,Veronica elliptica
Veronica,Veronica hederifolia
Veronica,Veronica odora
Veronica,Veronica peregrina
Veronica,Veronica persica
Veronica,Veronica scutellata
Veronica,Veronica stricta
Lamiales,Scrophulariaceae
Scrophulariaceae,Buchnera
Buchnera,Buchnera americana
Scrophulariaceae,Buddleja
Buddleja,Buddleja cordata
Buddleja,Buddleja davidii
Scrophulariaceae,Leucospora
Leucospora,Leucospora multifida
Scrophulariaceae,Myoporum
Myoporum,Myoporum laetum
Scrophulariaceae,Scrophulariaceae/Scoparia
Scrophulariaceae/Scoparia,Scoparia dulcis
Scrophulariaceae,Scrophularia
Scrophularia,Scrophularia californica
Scrophularia,Scrophularia marilandica
Scrophularia,Scrophularia nodosa
Scrophulariaceae,Verbascum
Verbascum,Verbascum blattaria
Verbascum,Verbascum nigrum
Verbascum,Verbascum thapsus
Lamiales,Tetrachondraceae
Tetrachondraceae,Polypremum
Polypremum,Polypremum procumbens
Lamiales,Verbenaceae
Verbenaceae,Callicarpa
Callicarpa,Callicarpa americana
Verbenaceae,Duranta
Duranta,Duranta erecta
Verbenaceae,Glandularia
Glandularia,Glandularia bipinnatifida
Glandularia,Glandularia canadensis
Glandularia,Glandularia pumila
Verbenaceae,Lantana
Lantana,Lantana achyranthifolia
Lantana,Lantana camara
Lantana,Lantana horrida
Lantana,Lantana urticoides
Lantana,Lantana velutina
Verbenaceae,Phyla
Phyla,Phyla nodiflora
Verbenaceae,Stachytarpheta
Stachytarpheta,Stachytarpheta jamaicensis
Verbenaceae,Verbena
Verbena,Verbena bracteata
Verbena,Verbena halei
Verbena,Verbena hastata
Verbena,Verbena rigida
Magnoliopsida,Laurales
Laurales,Lauraceae
Lauraceae,Beilschmiedia
Beilschmiedia,Beilschmiedia tarairi
Lauraceae,Laurus
Laurus,Laurus nobilis
Lauraceae,Lindera
Lindera,Lindera benzoin
Lauraceae,Litsea
Litsea,Litsea calicaris
Lauraceae,Persea
Persea,Persea borbonia
Lauraceae,Sassafras
Sassafras,Sassafras albidum
Lauraceae,Umbellularia
Umbellularia,Umbellularia californica
Laurales,Monimiaceae
Monimiaceae,Hedycarya
Hedycarya,Hedycarya arborea
Magnoliopsida,Magnoliales
Magnoliales,Annonaceae
Annonaceae,Annona
Annona,Annona glabra
Annona,Annona muricata
Annonaceae,Asimina
Asimina,Asimina triloba
Magnoliales,Magnoliaceae
Magnoliaceae,Liriodendron
Liriodendron,Liriodendron tulipifera
Magnoliaceae,Magnolia
Magnolia,Magnolia acuminata
Magnolia,Magnolia fraseri
Magnolia,Magnolia grandiflora
Magnolia,Magnolia macrophylla
Magnolia,Magnolia tripetala
Magnolia,Magnolia virginiana
Magnoliopsida,Malpighiales
Malpighiales,Chrysobalanaceae
Chrysobalanaceae,Chrysobalanus
Chrysobalanus,Chrysobalanus icaco
Malpighiales,Clusiaceae
Clusiaceae,Triadenum
Triadenum,Triadenum fraseri
Triadenum,Triadenum virginicum
Malpighiales,Euphorbiaceae
Euphorbiaceae,Acalypha
Acalypha,Acalypha ostryifolia
Acalypha,Acalypha phleoides
Acalypha,Acalypha rhomboidea
Euphorbiaceae,Cnidoscolus
Cnidoscolus,Cnidoscolus stimulosus
Cnidoscolus,Cnidoscolus texanus
Euphorbiaceae,Croton
Croton,Croton fruticulosus
Croton,Croton glandulosus
Croton,Croton lindheimeri
Croton,Croton monanthogynus
Croton,Croton setiger
Euphorbiaceae,Ditaxis
Ditaxis,Ditaxis lanceolata
Euphorbiaceae,Euphorbia
Euphorbia,Euphorbia abramsiana
Euphorbia,Euphorbia bicolor
Euphorbia,Euphorbia capitellata
Euphorbia,Euphorbia characias
Euphorbia,Euphorbia corollata
Euphorbia,Euphorbia dentata
Euphorbia,Euphorbia esula
Euphorbia,Euphorbia fendleri
Euphorbia,Euphorbia helioscopia
Euphorbia,Euphorbia heterophylla
Euphorbia,Euphorbia hirta
Euphorbia,Euphorbia hyssopifolia
Euphorbia,Euphorbia indivisa
Euphorbia,Euphorbia maculata
Euphorbia,Euphorbia melanadenia
Euphorbia,Euphorbia micromera
Euphorbia,Euphorbia misera
Euphorbia,Euphorbia missurica
Euphorbia,Euphorbia oblongata
Euphorbia,Euphorbia ophthalmica
Euphorbia,Euphorbia polycarpa
Euphorbia,Euphorbia polygonifolia
Euphorbia,Euphorbia serpillifolia
Euphorbia,Euphorbia setiloba
Euphorbia,Euphorbia spathulata
Euphorbia,Euphorbia stictospora
Euphorbia,Euphorbia terracina
Euphorbiaceae,Hura
Hura,Hura polyandra
Euphorbiaceae,Mercurialis
Mercurialis,Mercurialis annua
Mercurialis,Mercurialis perennis
Euphorbiaceae,Ricinus
Ricinus,Ricinus communis
Euphorbiaceae,Stillingia
Stillingia,Stillingia sylvatica
Euphorbiaceae,Tragia
Tragia,Tragia ramosa
Euphorbiaceae,Triadica
Triadica,Triadica sebifera
Malpighiales,Hypericaceae
Hypericaceae,Hypericum
Hypericum,Hypericum anagalloides
Hypericum,Hypericum drummondii
Hypericum,Hypericum gentianoides
Hypericum,Hypericum kalmianum
Hypericum,Hypericum perforatum
Hypericum,Hypericum punctatum
Malpighiales,Linaceae
Linaceae,Linum
Linum,Linum berlandieri
Linum,Linum monogynum
Linum,Linum pratense
Malpighiales,Malpighiaceae
Malpighiaceae,Byrsonima
Byrsonima,Byrsonima crassifolia
Malpighiales,Passifloraceae
Passifloraceae,Passiflora
Passiflora,Passiflora incarnata
Passiflora,Passiflora lutea
Passiflora,Passiflora suberosa
Passiflora,Passiflora subpeltata
Passiflora,Passiflora tripartita
Passifloraceae,Turnera
Turnera,Turnera ulmifolia
Malpighiales,Phyllanthaceae
Phyllanthaceae,Phyllanthus
Phyllanthus,Phyllanthus polygonoides
Phyllanthus,Phyllanthus urinaria
Malpighiales,Rhizophoraceae
Rhizophoraceae,Rhizophora
Rhizophora,Rhizophora mangle
Malpighiales,Salicaceae
Salicaceae,Populus
Populus,Populus deltoides
Populus,Populus fremontii
Populus,Populus grandidentata
Populus,Populus nigra
Populus,Populus tremula
Populus,Populus tremuloides
Salicaceae,Salix
Salix,Salix alba
Salix,Salix bebbiana
Salix,Salix cinerea
Salix,Salix discolor
Salix,Salix eriocephala
Salix,Salix gooddingii
Salix,Salix interior
Salix,Salix laevigata
Salix,Salix nigra
Salix,Salix ×fragilis
Malpighiales,Violaceae
Violaceae,Melicytus
Melicytus,Melicytus alpinus
Melicytus,Melicytus lanceolatus
Melicytus,Melicytus ramiflorus
Violaceae,Viola
Viola,Viola blanda
Viola,Viola cunninghamii
Viola,Viola filicaulis
Viola,Viola labradorica
Viola,Viola lanceolata
Viola,Viola macloskeyi
Viola,Viola pedatifida
Viola,Viola pedunculata
Viola,Viola pubescens
Viola,Viola sagittata
Viola,Viola sempervirens
Viola,Viola sororia
Magnoliopsida,Malvales
Malvales,Bixaceae
Bixaceae,Bixa
Bixa,Bixa orellana
Bixaceae,Cochlospermum
Cochlospermum,Cochlospermum vitifolium
Malvales,Cistaceae
Cistaceae,Cistus
Cistus,Cistus albidus
Cistus,Cistus salviifolius
Cistaceae,Helianthemum
Helianthemum,Helianthemum glomeratum
Helianthemum,Helianthemum nummularium
Helianthemum,Helianthemum scoparium
Cistaceae,Hudsonia
Hudsonia,Hudsonia tomentosa
Malvales,Malvaceae
Malvaceae,Adansonia
Adansonia,Adansonia digitata
Malvaceae,Allowissadula
Allowissadula,Allowissadula holosericea
Malvaceae,Callirhoe
Callirhoe,Callirhoe involucrata
Malvaceae,Ceiba
Ceiba,Ceiba aesculifolia
Malvaceae,Entelea
Entelea,Entelea arborescens
Malvaceae,Herissantia
Herissantia,Herissantia crispa
Malvaceae,Hibiscus
Hibiscus,Hibiscus denudatus
Hibiscus,Hibiscus martianus
Hibiscus,Hibiscus moscheutos
Hibiscus,Hibiscus tiliaceus
Malvaceae,Hoheria
Hoheria,Hoheria angustifolia
Hoheria,Hoheria sexstylosa
Malvaceae,Malacothamnus
Malacothamnus,Malacothamnus davidsonii
Malvaceae,Malva
Malva,Malva parviflora
Malvaceae,Malvastrum
Malvastrum,Malvastrum coromandelianum
Malvaceae,Malvaviscus
Malvaviscus,Malvaviscus arboreus
Malvaceae,Malvella
Malvella,Malvella leprosa
Malvaceae,Melochia
Melochia,Melochia pyramidata
Malvaceae,Napaea
Napaea,Napaea dioica
Malvaceae,Pachira
Pachira,Pachira aquatica
Malvaceae,Pavonia
Pavonia,Pavonia lasiopetala
Malvaceae,Plagianthus
Plagianthus,Plagianthus divaricatus
Plagianthus,Plagianthus regius
Malvaceae,Pseudobombax
Pseudobombax,Pseudobombax ellipticum
Malvaceae,Sida
Sida,Sida ciliaris
Sida,Sida rhombifolia
Malvaceae,Sidalcea
Sidalcea,Sidalcea malviflora
Malvaceae,Sphaeralcea
Sphaeralcea,Sphaeralcea ambigua
Sphaeralcea,Sphaeralcea coccinea
Malvaceae,Theobroma
Theobroma,Theobroma cacao
Malvaceae,Thespesia
Thespesia,Thespesia populnea
Malvaceae,Tilia
Tilia,Tilia americana
Tilia,Tilia cordata
Malvaceae,Urena
Urena,Urena lobata
Malvaceae,Waltheria
Waltheria,Waltheria indica
Malvales,Muntingiaceae
Muntingiaceae,Muntingia
Muntingia,Muntingia calabura
Malvales,Thymelaeaceae
Thymelaeaceae,Daphne
Daphne,Daphne gnidium
Daphne,Daphne mezereum
Thymelaeaceae,Dirca
Dirca,Dirca occidentalis
Dirca,Dirca palustris
Thymelaeaceae,Pimelea
Pimelea,Pimelea villosa
Magnoliopsida,Myrtales
Myrtales,Combretaceae
Combretaceae,Laguncularia
Laguncularia,Laguncularia racemosa
Myrtales,Lythraceae
Lythraceae,Ammannia
Ammannia,Ammannia coccinea
Lythraceae,Cuphea
Cuphea,Cuphea aequipetala
Cuphea,Cuphea carthagenensis
Lythraceae,Lythrum
Lythrum,Lythrum hyssopifolia
Lythrum,Lythrum salicaria
Lythraceae,Trapa
Trapa,Trapa natans
Myrtales,Melastomataceae
Melastomataceae,Clidemia
Clidemia,Clidemia hirta
Melastomataceae,Rhexia
Rhexia,Rhexia virginica
Myrtales,Myrtaceae
Myrtaceae,Eucalyptus
Eucalyptus,Eucalyptus camaldulensis
Myrtaceae,Kunzea
Kunzea,Kunzea ericoides
Kunzea,Kunzea robusta
Myrtaceae,Leptospermum
Leptospermum,Leptospermum scoparium
Myrtaceae,Lophomyrtus
Lophomyrtus,Lophomyrtus bullata
Lophomyrtus,Lophomyrtus obcordata
Myrtaceae,Metrosideros
Metrosideros,Metrosideros excelsa
Metrosideros,Metrosideros robusta
Myrtaceae,Myrtus
Myrtus,Myrtus communis
Myrtaceae,Syzygium
Syzygium,Syzygium maire
Myrtales,Onagraceae
Onagraceae,Camissoniopsis
Camissoniopsis,Camissoniopsis bistorta
Onagraceae,Chamaenerion
Chamaenerion,Chamaenerion angustifolium
Chamaenerion,Chamaenerion latifolium
Onagraceae,Chylismia
Chylismia,Chylismia claviformis
Onagraceae,Circaea
Circaea,Circaea canadensis
Onagraceae,Clarkia
Clarkia,Clarkia rhomboidea
Clarkia,Clarkia rubicunda
Clarkia,Clarkia unguiculata
Onagraceae,Epilobium
Epilobium,Epilobium canum
Epilobium,Epilobium coloratum
Epilobium,Epilobium densiflorum
Epilobium,Epilobium melanocaulon
Onagraceae,Eremothera
Eremothera,Eremothera boothii
Onagraceae,Eulobus
Eulobus,Eulobus californicus
Onagraceae,Fuchsia
Fuchsia,Fuchsia excorticata
Onagraceae,Lopezia
Lopezia,Lopezia racemosa
Onagraceae,Ludwigia
Ludwigia,Ludwigia palustris
Onagraceae,Oenothera
Oenothera,Oenothera biennis
Oenothera,Oenothera californica
Oenothera,Oenothera cespitosa
Oenothera,Oenothera curtiflora
Oenothera,Oenothera deltoides
Oenothera,Oenothera drummondii
Oenothera,Oenothera gaura
Oenothera,Oenothera speciosa
Onagraceae,Taraxia
Taraxia,Taraxia ovata
Magnoliopsida,Nymphaeales
Nymphaeales,Nymphaeaceae
Nymphaeaceae,Nymphaea
Nymphaea,Nymphaea ampla
Nymphaea,Nymphaea odorata
Magnoliopsida,Oxalidales
Oxalidales,Cunoniaceae
Cunoniaceae,Weinmannia
Weinmannia,Weinmannia racemosa
Oxalidales,Elaeocarpaceae
Elaeocarpaceae,Aristotelia
Aristotelia,Aristotelia fruticosa
Aristotelia,Aristotelia serrata
Elaeocarpaceae,Elaeocarpus
Elaeocarpus,Elaeocarpus dentatus
Oxalidales,Oxalidaceae
Oxalidaceae,Oxalis
Oxalis,Oxalis debilis
Oxalis,Oxalis dillenii
Oxalis,Oxalis drummondii
Oxalis,Oxalis exilis
Oxalis,Oxalis incarnata
Oxalis,Oxalis magellanica
Oxalis,Oxalis oregana
Oxalis,Oxalis pes-caprae
Oxalis,Oxalis purpurea
Oxalis,Oxalis stricta
Oxalis,Oxalis violacea
Magnoliopsida,Paracryphiales
Paracryphiales,Paracryphiaceae
Paracryphiaceae,Quintinia
Quintinia,Quintinia serrata
Magnoliopsida,Piperales
Piperales,Aristolochiaceae
Aristolochiaceae,Aristolochia
Aristolochia,Aristolochia clematitis
Aristolochiaceae,Asarum
Asarum,Asarum canadense
Asarum,Asarum hartwegii
Aristolochiaceae,Endodeca
Endodeca,Endodeca serpentaria
Piperales,Piperaceae
Piperaceae,Piper
Piper,Piper auritum
Piper,Piper excelsum
Piperales,Saururaceae
Saururaceae,Anemopsis
Anemopsis,Anemopsis californica
Magnoliopsida,Proteales
Proteales,Nelumbonaceae
Nelumbonaceae,Nelumbo
Nelumbo,Nelumbo nucifera
Proteales,Platanaceae
Platanaceae,Platanus
Platanus,Platanus mexicana
Platanus,Platanus occidentalis
Platanus,Platanus racemosa
Platanus,Platanus wrightii
Proteales,Proteaceae
Proteaceae,Banksia
Banksia,Banksia integrifolia
Banksia,Banksia marginata
Proteaceae,Grevillea
Grevillea,Grevillea robusta
Proteaceae,Hakea
Hakea,Hakea sericea
Proteaceae,Protea
Protea,Protea cynaroides
Magnoliopsida,Ranunculales
Ranunculales,Berberidaceae
Berberidaceae,Achlys
Achlys,Achlys triphylla
Berberidaceae,Berberis
Berberis,Berberis aquifolium
Berberis,Berberis darwinii
Berberis,Berberis glaucocarpa
Berberis,Berberis nervosa
Berberis,Berberis pinnata
Berberis,Berberis thunbergii
Berberis,Berberis trifoliolata
Berberidaceae,Caulophyllum
Caulophyllum,Caulophyllum thalictroides
Berberidaceae,Mahonia
Mahonia,Mahonia bealei
Berberidaceae,Nandina
Nandina,Nandina domestica
Berberidaceae,Podophyllum
Podophyllum,Podophyllum peltatum
Berberidaceae,Vancouveria
Vancouveria,Vancouveria hexandra
Ranunculales,Lardizabalaceae
Lardizabalaceae,Akebia
Akebia,Akebia quinata
Ranunculales,Menispermaceae
Menispermaceae,Cocculus
Cocculus,Cocculus carolinus
Ranunculales,Papaveraceae
Papaveraceae,Argemone
Argemone,Argemone pleiacantha
Argemone,Argemone polyanthemos
Papaveraceae,Chelidonium
Chelidonium,Chelidonium majus
Papaveraceae,Corydalis
Corydalis,Corydalis aurea
Corydalis,Corydalis cava
Corydalis,Corydalis flavula
Corydalis,Corydalis solida
Papaveraceae,Dicentra
Dicentra,Dicentra canadensis
Dicentra,Dicentra cucullaria
Dicentra,Dicentra formosa
Dicentra,Dicentra uniflora
Papaveraceae,Ehrendorferia
Ehrendorferia,Ehrendorferia chrysantha
Papaveraceae,Eschscholzia
Eschscholzia,Eschscholzia californica
Eschscholzia,Eschscholzia lobbii
Eschscholzia,Eschscholzia minutiflora
Eschscholzia,Eschscholzia parishii
Papaveraceae,Fumaria
Fumaria,Fumaria muralis
Papaveraceae,Platystemon
Platystemon,Platystemon californicus
Papaveraceae,Pseudofumaria
Pseudofumaria,Pseudofumaria lutea
Papaveraceae,Sanguinaria
Sanguinaria,Sanguinaria canadensis
Ranunculales,Ranunculaceae
Ranunculaceae,Aconitum
Aconitum,Aconitum delphiniifolium
Aconitum,Aconitum napellus
Ranunculaceae,Actaea
Actaea,Actaea pachypoda
Actaea,Actaea rubra
Ranunculaceae,Anemone
Anemone,Anemone acutiloba
Anemone,Anemone americana
Anemone,Anemone berlandieri
Anemone,Anemone coronaria
Anemone,Anemone cylindrica
