Life,Animalia
Cordia,Cordia sebestena
Boraginaceae,Cynoglossum
Cynoglossum,Cynoglossum officinale
Boraginaceae,Echium
Echium,Echium candicans
Echium,Echium plantagineum
Echium,Echium vulgare
Boraginaceae,Ehretia
Ehretia,Ehretia anacua
Boraginaceae,Emmenanthe
Emmenanthe,Emmenanthe penduliflora
Boraginaceae,Eriodictyon
Eriodictyon,Eriodictyon californicum
Eriodictyon,Eriodictyon crassifolium
Eriodictyon,Eriodictyon trichocalyx
Boraginaceae,Eucrypta
Eucrypta,Eucrypta chrysanthemifolia
Boraginaceae,Euploca
Euploca,Euploca procumbens
Euploca,Euploca tenella
Boraginaceae,Hackelia
Hackelia,Hackelia virginiana
Boraginaceae,Heliotropium
Heliotropium,Heliotropium angiospermum
Heliotropium,Heliotropium arboreum
Heliotropium,Heliotropium curassavicum
Heliotropium,Heliotropium europaeum
Heliotropium,Heliotropium indicum
Boraginaceae,Hydrophyllum
Hydrophyllum,Hydrophyllum appendiculatum
Hydrophyllum,Hydrophyllum canadense
Hydrophyllum,Hydrophyllum capitatum
Hydrophyllum,Hydrophyllum tenuipes
Hydrophyllum,Hydrophyllum virginianum
Boraginaceae,Johnstonella
Johnstonella,Johnstonella angustifolia
Boraginaceae,Lithospermum
Lithospermum,Lithospermum canescens
Lithospermum,Lithospermum caroliniense
Lithospermum,Lithospermum incisum
Lithospermum,Lithospermum officinale
Lithospermum,Lithospermum ruderale
Boraginaceae,Mertensia
Mertensia,Mertensia ciliata
Mertensia,Mertensia maritima
Mertensia,Mertensia paniculata
Mertensia,Mertensia virginica
Boraginaceae,Myosotis
Myosotis,Myosotis arvensis
Myosotis,Myosotis discolor
Myosotis,Myosotis latifolia
Myosotis,Myosotis scorpioides
Myosotis,Myosotis sylvatica
Boraginaceae,Nama
Nama,Nama demissa
Nama,Nama hispida
Boraginaceae,Nemophila
Nemophila,Nemophila heterophylla
Nemophila,Nemophila maculata
Nemophila,Nemophila menziesii
Nemophila,Nemophila parviflora
Nemophila,Nemophila phacelioides
Boraginaceae,Nonea
Nonea,Nonea pulla
Nonea,Nonea rossica
Boraginaceae,Pentaglottis
Pentaglottis,Pentaglottis sempervirens
Boraginaceae,Phacelia
Phacelia,Phacelia bipinnatifida
Phacelia,Phacelia californica
Phacelia,Phacelia campanularia
Phacelia,Phacelia cicutaria
Phacelia,Phacelia congesta
Phacelia,Phacelia crenulata
Phacelia,Phacelia distans
Phacelia,Phacelia fremontii
Phacelia,Phacelia grandiflora
Phacelia,Phacelia hastata
Phacelia,Phacelia minor
Phacelia,Phacelia parryi
Phacelia,Phacelia purshii
Phacelia,Phacelia ramosissima
Phacelia,Phacelia sericea
Phacelia,Phacelia tanacetifolia
Boraginaceae,Pholistoma
Pholistoma,Pholistoma auritum
Pholistoma,Pholistoma membranaceum
Boraginaceae,Pulmonaria
Pulmonaria,Pulmonaria mollis
Pulmonaria,Pulmonaria obscura
Pulmonaria,Pulmonaria officinalis
Boraginaceae,Symphytum
Symphytum,Symphytum officinale
Boraginaceae,Tiquilia
Tiquilia,Tiquilia palmeri
Tiquilia,Tiquilia plicata
Boraginaceae,Tournefortia
Tournefortia,Tournefortia gnaphalodes
Boraginaceae,Turricula
Turricula,Turricula parryi
Boraginaceae,Wigandia
Wigandia,Wigandia urens
Magnoliopsida,Bruniales
Bruniales,Bruniaceae
Bruniaceae,Bruniaceae/Brunia
Bruniaceae/Brunia,Brunia noduliflora
Magnoliopsida,Caryophyllales
Caryophyllales,Aizoaceae
Aizoaceae,Carpobrotus
Carpobrotus,Carpobrotus chilensis
Carpobrotus,Carpobrotus edulis
Aizoaceae,Conicosia
Conicosia,Conicosia pugioniformis
Aizoaceae,Disphyma
Disphyma,Disphyma australe
Aizoaceae,Mesembryanthemum
Mesembryanthemum,Mesembryanthemum cordifolium
Mesembryanthemum,Mesembryanthemum crystallinum
Mesembryanthemum,Mesembryanthemum nodiflorum
Aizoaceae,Sesuvium
Sesuvium,Sesuvium portulacastrum
Aizoaceae,Tetragonia
Tetragonia,Tetragonia implexicoma
Tetragonia,Tetragonia tetragonoides
Caryophyllales,Amaranthaceae
Amaranthaceae,Achyranthes
Achyranthes,Achyranthes aspera
Amaranthaceae,Allenrolfea
Allenrolfea,Allenrolfea occidentalis
Amaranthaceae,Alternanthera
Alternanthera,Alternanthera philoxeroides
Amaranthaceae,Amaranthus
Amaranthus,Amaranthus palmeri
Amaranthus,Amaranthus retroflexus
Amaranthaceae,Atriplex
Atriplex,Atriplex canescens
Atriplex,Atriplex hymenelytra
Atriplex,Atriplex lentiformis
Atriplex,Atriplex polycarpa
Atriplex,Atriplex prostrata
Atriplex,Atriplex sagittata
Atriplex,Atriplex semibaccata
Amaranthaceae,Bassia
Bassia,Bassia scoparia
Amaranthaceae,Beta
Beta,Beta vulgaris
Amaranthaceae,Celosia
Celosia,Celosia argentea
Amaranthaceae,Chenopodiastrum
Chenopodiastrum,Chenopodiastrum murale
Amaranthaceae,Chenopodium
Chenopodium,Chenopodium album
Amaranthaceae,Amaranthaceae/Dysphania
Amaranthaceae/Dysphania,Dysphania ambrosioides
Amaranthaceae/Dysphania,Dysphania pumilio
Amaranthaceae,Froelichia
Froelichia,Froelichia floridana
Amaranthaceae,Gomphrena
Gomphrena,Gomphrena celosioides
Gomphrena,Gomphrena serrata
Amaranthaceae,Grayia
Grayia,Grayia spinosa
Amaranthaceae,Krascheninnikovia
Krascheninnikovia,Krascheninnikovia lanata
Amaranthaceae,Oxybasis
Oxybasis,Oxybasis glauca
Amaranthaceae,Salicornia
Salicornia,Salicornia pacifica
Salicornia,Salicornia quinqueflora
Amaranthaceae,Salsola
Salsola,Salsola kali
Salsola,Salsola tragus
Caryophyllales,Basellaceae
Basellaceae,Anredera
Anredera,Anredera cordifolia
Caryophyllales,Cactaceae
Cactaceae,Acanthocereus
Acanthocereus,Acanthocereus tetragonus
Cactaceae,Bergerocactus
Bergerocactus,Bergerocactus emoryi
Cactaceae,Carnegiea
Carnegiea,Carnegiea gigantea
Cactaceae,Coryphantha
Coryphantha,Coryphantha macromeris
Coryphantha,Coryphantha sulcata
Cactaceae,Cylindropuntia
Cylindropuntia,Cylindropuntia acanthocarpa
Cylindropuntia,Cylindropuntia bigelovii
Cylindropuntia,Cylindropuntia californica
Cylindropuntia,Cylindropuntia echinocarpa
Cylindropuntia,Cylindropuntia fulgida
Cylindropuntia,Cylindropuntia ganderi
Cylindropuntia,Cylindropuntia imbricata
Cylindropuntia,Cylindropuntia leptocaulis
Cylindropuntia,Cylindropuntia prolifera
Cylindropuntia,Cylindropuntia ramosissima
Cylindropuntia,Cylindropuntia thurberi
Cylindropuntia,Cylindropuntia whipplei
Cactaceae,Echinocactus
Echinocactus,Echinocactus horizonthalonius
Echinocactus,Echinocactus platyacanthus
Cactaceae,Echinocereus
Echinocereus,Echinocereus bakeri
Echinocereus,Echinocereus chloranthus
Echinocereus,Echinocereus coccineus
Echinocereus,Echinocereus dasyacanthus
Echinocereus,Echinocereus engelmannii
Echinocereus,Echinocereus enneacanthus
Echinocereus,Echinocereus fendleri
Echinocereus,Echinocereus pectinatus
Echinocereus,Echinocereus pentalophus
Echinocereus,Echinocereus reichenbachii
Echinocereus,Echinocereus rigidissimus
Echinocereus,Echinocereus santaritensis
Echinocereus,Echinocereus stramineus
Echinocereus,Echinocereus triglochidiatus
Cactaceae,Escobaria
Escobaria,Escobaria missouriensis
Escobaria,Escobaria tuberculosa
Escobaria,Escobaria vivipara
Cactaceae,Ferocactus
Ferocactus,Ferocactus cylindraceus
Ferocactus,Ferocactus emoryi
Ferocactus,Ferocactus histrix
Ferocactus,Ferocactus latispinus
Ferocactus,Ferocactus viridescens
Ferocactus,Ferocactus wislizeni
Cactaceae,Hamatocactus
Hamatocactus,Hamatocactus hamatacanthus
Cactaceae,Homalocephala
Homalocephala,Homalocephala polycephala
Homalocephala,Homalocephala texensis
Cactaceae,Lophocereus
Lophocereus,Lophocereus schottii
Cactaceae,Lophophora
Lophophora,Lophophora williamsii
Cactaceae,Mammillaria
Mammillaria,Mammillaria dioica
Mammillaria,Mammillaria grahamii
Mammillaria,Mammillaria heyderi
Mammillaria,Mammillaria magnimamma
Mammillaria,Mammillaria tetrancistra
Cactaceae,Myrtillocactus
Myrtillocactus,Myrtillocactus geometrizans
Cactaceae,Neolloydia
Neolloydia,Neolloydia conoidea
Cactaceae,Opuntia
Opuntia,Opuntia basilaris
Opuntia,Opuntia cespitosa
Opuntia,Opuntia chlorotica
Opuntia,Opuntia cochenillifera
Opuntia,Opuntia decumbens
Opuntia,Opuntia engelmannii
Opuntia,Opuntia ficus-indica
Opuntia,Opuntia fragilis
Opuntia,Opuntia humifusa
Opuntia,Opuntia lindheimeri
Opuntia,Opuntia littoralis
Opuntia,Opuntia macrocentra
Opuntia,Opuntia macrorhiza
Opuntia,Opuntia microdasys
Opuntia,Opuntia phaeacantha
Opuntia,Opuntia polyacantha
Opuntia,Opuntia robusta
Opuntia,Opuntia stricta
Opuntia,Opuntia tomentosa
Cactaceae,Pachycereus
Pachycereus,Pachycereus pecten-aboriginum
Pachycereus,Pachycereus pringlei
Cactaceae,Pediocactus
Pediocactus,Pediocactus simpsonii
Cactaceae,Peniocereus
Peniocereus,Peniocereus greggii
Cactaceae,Selenicereus
Selenicereus,Selenicereus undatus
Cactaceae,Stenocereus
Stenocereus,Stenocereus gummosus
Stenocereus,Stenocereus thurberi
Caryophyllales,Caryophyllaceae
Caryophyllaceae,Achyronychia
Achyronychia,Achyronychia cooperi
Caryophyllaceae,Caryophyllaceae/Arenaria
Caryophyllaceae/Arenaria,Arenaria serpyllifolia
Caryophyllaceae,Cardionema
Cardionema,Cardionema ramosissimum
Caryophyllaceae,Cerastium
Cerastium,Cerastium arvense
Cerastium,Cerastium fontanum
Cerastium,Cerastium glomeratum
Caryophyllaceae,Dianthus
Dianthus,Dianthus armeria
Dianthus,Dianthus barbatus
Dianthus,Dianthus carthusianorum
Dianthus,Dianthus chinensis
Dianthus,Dianthus deltoides
Dianthus,Dianthus superbus
Caryophyllaceae,Drymaria
Drymaria,Drymaria cordata
Caryophyllaceae,Herniaria
Herniaria,Herniaria glabra
Caryophyllaceae,Honckenya
Honckenya,Honckenya peploides
Caryophyllaceae,Moehringia
Moehringia,Moehringia lateriflora
Moehringia,Moehringia macrophylla
Moehringia,Moehringia trinervia
Caryophyllaceae,Mononeuria
Mononeuria,Mononeuria groenlandica
Caryophyllaceae,Petrorhagia
Petrorhagia,Petrorhagia dubia
Caryophyllaceae,Polycarpon
Polycarpon,Polycarpon tetraphyllum
Caryophyllaceae,Rabelera
Rabelera,Rabelera holostea
Caryophyllaceae,Sabulina
Sabulina,Sabulina michauxii
Caryophyllaceae,Sagina
Sagina,Sagina procumbens
Caryophyllaceae,Saponaria
Saponaria,Saponaria ocymoides
Saponaria,Saponaria officinalis
Caryophyllaceae,Scleranthus
Scleranthus,Scleranthus annuus
Caryophyllaceae,Silene
Silene,Silene acaulis
Silene,Silene antirrhina
Silene,Silene coronaria
Silene,Silene dioica
Silene,Silene flos-cuculi
Silene,Silene gallica
Silene,Silene laciniata
Silene,Silene latifolia
Silene,Silene nutans
Silene,Silene regia
Silene,Silene stellata
Silene,Silene uniflora
Silene,Silene virginica
Silene,Silene vulgaris
Caryophyllaceae,Spergula
Spergula,Spergula arvensis
Caryophyllaceae,Spergularia
Spergularia,Spergularia rubra
Caryophyllaceae,Stellaria
Stellaria,Stellaria aquatica
Stellaria,Stellaria graminea
Stellaria,Stellaria media
Stellaria,Stellaria nemorum
Stellaria,Stellaria pubera
Caryophyllaceae,Viscaria
Viscaria,Viscaria vulgaris
Caryophyllales,Didiereaceae
Didiereaceae,Portulacaria
Portulacaria,Portulacaria afra
Caryophyllales,Droseraceae
Droseraceae,Drosera
Drosera,Drosera aberrans
Drosera,Drosera anglica
Drosera,Drosera arcturi
Drosera,Drosera auriculata
Drosera,Drosera brevifolia
Drosera,Drosera capillaris
Drosera,Drosera cistiflora
Drosera,Drosera intermedia
Drosera,Drosera planchonii
Drosera,Drosera rotundifolia
Drosera,Drosera spatulata
Drosera,Drosera whittakeri
Caryophyllales,Frankeniaceae
Frankeniaceae,Frankenia
Frankenia,Frankenia salina
Caryophyllales,Molluginaceae
Molluginaceae,Mollugo
Mollugo,Mollugo verticillata
Caryophyllales,Montiaceae
Montiaceae,Calandrinia
Calandrinia,Calandrinia menziesii
Montiaceae,Calyptridium
Calyptridium,Calyptridium monandrum
Calyptridium,Calyptridium monospermum
Calyptridium,Calyptridium umbellatum
Montiaceae,Claytonia
Claytonia,Claytonia caroliniana
Claytonia,Claytonia lanceolata
Claytonia,Claytonia parviflora
Claytonia,Claytonia perfoliata
Claytonia,Claytonia rubra
Claytonia,Claytonia sibirica
Claytonia,Claytonia virginica
Montiaceae,Lewisia
Lewisia,Lewisia rediviva
Montiaceae,Montia
Montia,Montia parvifolia
Caryophyllales,Nyctaginaceae
Nyctaginaceae,Abronia
Abronia,Abronia latifolia
Abronia,Abronia maritima
Abronia,Abronia umbellata
Abronia,Abronia villosa
Nyctaginaceae,Allionia
Allionia,Allionia incarnata
Nyctaginaceae,Boerhavia
Boerhavia,Boerhavia coccinea
Nyctaginaceae,Mirabilis
Mirabilis,Mirabilis jalapa
Mirabilis,Mirabilis laevis
Mirabilis,Mirabilis multiflora
Mirabilis,Mirabilis nyctaginea
Caryophyllales,Petiveriaceae
Petiveriaceae,Rivina
Rivina,Rivina humilis
Caryophyllales,Phytolaccaceae
Phytolaccaceae,Phytolacca
Phytolacca,Phytolacca americana
Phytolacca,Phytolacca icosandra
Phytolacca,Phytolacca octandra
Caryophyllales,Plumbaginaceae
Plumbaginaceae,Armeria
Armeria,Armeria maritima
Plumbaginaceae,Limonium
Limonium,Limonium carolinianum
Limonium,Limonium perezii
Limonium,Limonium sinuatum
Plumbaginaceae,Plumbago
Plumbago,Plumbago auriculata
Plumbago,Plumbago zeylanica
Caryophyllales,Polygonaceae
Polygonaceae,Antigonon
Antigonon,Antigonon leptopus
Polygonaceae,Bistorta
Bistorta,Bistorta bistortoides
Bistorta,Bistorta officinalis
Bistorta,Bistorta vivipara
Polygonaceae,Chorizanthe
Chorizanthe,Chorizanthe brevicornu
Chorizanthe,Chorizanthe fimbriata
Chorizanthe,Chorizanthe rigida
Polygonaceae,Coccoloba
Coccoloba,Coccoloba uvifera
Polygonaceae,Eriogonum
Eriogonum,Eriogonum cinereum
Eriogonum,Eriogonum deflexum
Eriogonum,Eriogonum fasciculatum
Eriogonum,Eriogonum inflatum
Eriogonum,Eriogonum latifolium
Eriogonum,Eriogonum longifolium
Eriogonum,Eriogonum nudum
Eriogonum,Eriogonum ovalifolium
Eriogonum,Eriogonum parvifolium
Eriogonum,Eriogonum umbellatum
Eriogonum,Eriogonum wrightii
Polygonaceae,Fallopia
Fallopia,Fallopia cilinodis
Fallopia,Fallopia convolvulus
Fallopia,Fallopia dumetorum
Fallopia,Fallopia scandens
Polygonaceae,Muehlenbeckia
Muehlenbeckia,Muehlenbeckia australis
Muehlenbeckia,Muehlenbeckia axillaris
Muehlenbeckia,Muehlenbeckia complexa
Polygonaceae,Oxyria
Oxyria,Oxyria digyna
Polygonaceae,Persicaria
Persicaria,Persicaria amphibia
Persicaria,Persicaria arifolia
Persicaria,Persicaria capitata
Persicaria,Persicaria chinensis
Persicaria,Persicaria hydropiper
Persicaria,Persicaria hydropiperoides
Persicaria,Persicaria lapathifolia
Persicaria,Persicaria longiseta
Persicaria,Persicaria maculosa
Persicaria,Persicaria pensylvanica
Persicaria,Persicaria perfoliata
Persicaria,Persicaria punctata
Persicaria,Persicaria sagittata
Persicaria,Persicaria virginiana
Polygonaceae,Polygonum
Polygonum,Polygonum aviculare
Polygonum,Polygonum paronychia
Polygonaceae,Pterostegia
Pterostegia,Pterostegia drymarioides
Polygonaceae,Reynoutria
Reynoutria,Reynoutria japonica
Reynoutria,Reynoutria sachalinensis
Polygonaceae,Rumex
Rumex,Rumex acetosa
Rumex,Rumex acetosella
Rumex,Rumex confertus
Rumex,Rumex crispus
Rumex,Rumex hymenosepalus
Rumex,Rumex maritimus
Rumex,Rumex obtusifolius
Caryophyllales,Portulacaceae
Portulacaceae,Portulaca
Portulaca,Portulaca oleracea
Portulaca,Portulaca pilosa
Caryophyllales,Sarcobataceae
Sarcobataceae,Sarcobatus
Sarcobatus,Sarcobatus vermiculatus
Caryophyllales,Simmondsiaceae
Simmondsiaceae,Simmondsia
Simmondsia,Simmondsia chinensis
Caryophyllales,Talinaceae
Talinaceae,Talinum
Talinum,Talinum paniculatum
Caryophyllales,Tamaricaceae
Tamaricaceae,Tamarix
Tamarix,Tamarix ramosissima
Magnoliopsida,Crossosomatales
Crossosomatales,Staphyleaceae
Staphyleaceae,Staphylea
Staphylea,Staphylea trifolia
Magnoliopsida,Cucurbitales
Cucurbitales,Coriariaceae
Coriariaceae,Coriaria
Coriaria,Coriaria arborea
Cucurbitales,Corynocarpaceae
Corynocarpaceae,Corynocarpus
Corynocarpus,Corynocarpus laevigatus
Cucurbitales,Cucurbitaceae
Cucurbitaceae,Brandegea
Brandegea,Brandegea bigelovii
Cucurbitaceae,Bryonia
Bryonia,Bryonia cretica
Cucurbitaceae,Cucurbita
Cucurbita,Cucurbita foetidissima
Cucurbita,Cucurbita palmata
Cucurbitaceae,Ecballium
Ecballium,Ecballium elaterium
Cucurbitaceae,Echinocystis
Echinocystis,Echinocystis lobata
Cucurbitaceae,Ibervillea
Ibervillea,Ibervillea lindheimeri
Cucurbitaceae,Marah
Marah,Marah fabacea
Marah,Marah macrocarpa
Marah,Marah oregana
Cucurbitaceae,Melothria
Melothria,Melothria pendula
Cucurbitaceae,Momordica
Momordica,Momordica charantia
Cucurbitaceae,Sicyos
Sicyos,Sicyos angulatus
Magnoliopsida,Fagales
Fagales,Betulaceae
Betulaceae,Alnus
Alnus,Alnus alnobetula
Alnus,Alnus glutinosa
Alnus,Alnus incana
Alnus,Alnus rhombifolia
Alnus,Alnus rubra
Alnus,Alnus serrulata
Betulaceae,Betula
Betula,Betula alleghaniensis
Betula,Betula lenta
Betula,Betula nana
Betula,Betula nigra
Betula,Betula papyrifera
Betula,Betula pendula
Betula,Betula populifolia
Betula,Betula pubescens
Betula,Betula pumila
Betulaceae,Carpinus
Carpinus,Carpinus betulus
Carpinus,Carpinus caroliniana
Betulaceae,Corylus
Corylus,Corylus americana
Corylus,Corylus avellana
Corylus,Corylus cornuta
Betulaceae,Ostrya
Ostrya,Ostrya virginiana
Fagales,Casuarinaceae
Casuarinaceae,Casuarina
Casuarina,Casuarina equisetifolia
Fagales,Fagaceae
Fagaceae,Castanea
Castanea,Castanea dentata
Castanea,Castanea sativa
Fagaceae,Chrysolepis
Chrysolepis,Chrysolepis chrysophylla
Chrysolepis,Chrysolepis sempervirens
Fagaceae,Fagus
Fagus,Fagus grandifolia
Fagus,Fagus sylvatica
Fagaceae,Notholithocarpus
Notholithocarpus,Notholithocarpus densiflorus
Fagaceae,Quercus
Quercus,Quercus agrifolia
Quercus,Quercus alba
Quercus,Quercus berberidifolia
Quercus,Quercus bicolor
Quercus,Quercus buckleyi
Quercus,Quercus chrysolepis
Quercus,Quercus coccifera
Quercus,Quercus coccinea
Quercus,Quercus cornelius-mulleri
Quercus,Quercus douglasii
Quercus,Quercus durata
Quercus,Quercus emoryi
Quercus,Quercus engelmannii
Quercus,Quercus falcata
Quercus,Quercus fusiformis
Quercus,Quercus gambelii
Quercus,Quercus garryana
Quercus,Quercus geminata
Quercus,Quercus ilex
Quercus,Quercus ilicifolia
Quercus,Quercus imbricaria
Quercus,Quercus kelloggii
Quercus,Quercus laevis
Quercus,Quercus lobata
Quercus,Quercus macrocarpa
Quercus,Quercus marilandica
Quercus,Quercus michauxii
Quercus,Quercus montana
Quercus,Quercus muehlenbergii
Quercus,Quercus nigra
Quercus,Quercus palustris
Quercus,Quercus phellos
Quercus,Quercus robur
Quercus,Quercus rotundifolia
Quercus,Quercus rubra
Quercus,Quercus shumardii
Quercus,Quercus sinuata
Quercus,Quercus stellata
Quercus,Quercus suber
Quercus,Quercus turbinella
Quercus,Quercus velutina
Quercus,Quercus virginiana
Quercus,Quercus wislizeni
Fagales,Juglandaceae
Juglandaceae,Carya
Carya,Carya cordiformis
Carya,Carya glabra
Carya,Carya illinoinensis
Carya,Carya ovata
Carya,Carya tomentosa
Juglandaceae,Juglans
Juglans,Juglans californica
Juglans,Juglans cinerea
Juglans,Juglans nigra
Juglans,Juglans regia
Fagales,Myricaceae
Myricaceae,Comptonia
Comptonia,Comptonia peregrina
Myricaceae,Morella
Morella,Morella californica
Morella,Morella cerifera
Morella,Morella pensylvanica
Myricaceae,Myrica
Myrica,Myrica gale
Fagales,Nothofagaceae
Nothofagaceae,Nothofagus
Nothofagus,Nothofagus cliffortioides
Nothofagus,Nothofagus menziesii
Magnoliopsida,Lamiales
Lamiales,Acanthaceae
Acanthaceae,Acanthus
Acanthus,Acanthus mollis
Acanthaceae,Asystasia
Asystasia,Asystasia gangetica
Acanthaceae,Avicennia
Avicennia,Avicennia germinans
Avicennia,Avicennia marina
Acanthaceae,Dicliptera
Dicliptera,Dicliptera brachiata
Acanthaceae,Dyschoriste
Dyschoriste,Dyschoriste linearis
Acanthaceae,Hypoestes
Hypoestes,Hypoestes phyllostachya
Acanthaceae,Justicia
Justicia,Justicia americana
Justicia,Justicia californica
Justicia,Justicia pilosella
Acanthaceae,Pachystachys
Pachystachys,Pachystachys lutea
Acanthaceae,Ruellia
Ruellia,Ruellia blechum
Ruellia,Ruellia caroliniensis
Ruellia,Ruellia humilis
Ruellia,Ruellia nudiflora
Ruellia,Ruellia simplex
Ruellia,Ruellia strepens
Acanthaceae,Thunbergia
Thunbergia,Thunbergia alata
Thunbergia,Thunbergia grandiflora
Lamiales,Bignoniaceae
Bignoniaceae,Bignonia
Bignonia,Bignonia capreolata
Bignoniaceae,Campsis
Campsis,Campsis radicans
Bignoniaceae,Catalpa
Catalpa,Catalpa speciosa
Bignoniaceae,Chilopsis
Chilopsis,Chilopsis linearis
Bignoniaceae,Crescentia
Crescentia,Crescentia cujete
Bignoniaceae,Jacaranda
Jacaranda,Jacaranda mimosifolia
Bignoniaceae,Spathodea
Spathodea,Spathodea campanulata
Bignoniaceae,Tabebuia
Tabebuia,Tabebuia rosea
Bignoniaceae,Tecoma
Tecoma,Tecoma stans
Bignoniaceae,Tecomaria
Tecomaria,Tecomaria capensis
Lamiales,Gesneriaceae
Gesneriaceae,Rhabdothamnus
Rhabdothamnus,Rhabdothamnus solandri
Lamiales,Lamiaceae
Lamiaceae,Agastache
Agastache,Agastache foeniculum
Agastache,Agastache urticifolia
Lamiaceae,Ajuga
Ajuga,Ajuga chamaepitys
Ajuga,Ajuga genevensis
Ajuga,Ajuga reptans
Lamiaceae,Ballota
Ballota,Ballota nigra
Lamiaceae,Betonica
Betonica,Betonica officinalis
Lamiaceae,Blephilia
Blephilia,Blephilia hirsuta
Lamiaceae,Callicarpa
Callicarpa,Callicarpa americana
Callicarpa,Callicarpa formosana
Lamiaceae,Clinopodium
Clinopodium,Clinopodium acinos
Clinopodium,Clinopodium douglasii
Clinopodium,Clinopodium vulgare
Lamiaceae,Collinsonia
Collinsonia,Collinsonia canadensis
Lamiaceae,Condea
Condea,Condea emoryi
Lamiaceae,Cunila
Cunila,Cunila origanoides
Lamiaceae,Galeopsis
Galeopsis,Galeopsis bifida
Galeopsis,Galeopsis speciosa
Galeopsis,Galeopsis tetrahit
Lamiaceae,Glechoma
Glechoma,Glechoma hederacea
Lamiaceae,Hedeoma
Hedeoma,Hedeoma acinoides
Lamiaceae,Hyptis
Hyptis,Hyptis alata
Lamiaceae,Lamium
Lamium,Lamium album
Lamium,Lamium amplexicaule
Lamium,Lamium galeobdolon
Lamium,Lamium maculatum
Lamium,Lamium purpureum
Lamiaceae,Lavandula
Lavandula,Lavandula stoechas
Lamiaceae,Leonotis
Leonotis,Leonotis leonurus
Leonotis,Leonotis nepetifolia
Lamiaceae,Leonurus
Leonurus,Leonurus cardiaca
Leonurus,Leonurus quinquelobatus
Lamiaceae,Lepechinia
Lepechinia,Lepechinia calycina
Lamiaceae,Lycopus
Lycopus,Lycopus americanus
Lycopus,Lycopus europaeus
Lycopus,Lycopus uniflorus
Lamiaceae,Marrubium
Marrubium,Marrubium vulgare
Lamiaceae,Melissa
Melissa,Melissa officinalis
Lamiaceae,Melittis
Melittis,Melittis melissophyllum
Lamiaceae,Mentha
Mentha,Mentha aquatica
Mentha,Mentha arvensis
Mentha,Mentha canadensis
Mentha,Mentha longifolia
Mentha,Mentha pulegium
Mentha,Mentha spicata
Lamiaceae,Monarda
Monarda,Monarda citriodora
Monarda,Monarda didyma
Monarda,Monarda fistulosa
Monarda,Monarda punctata
Lamiaceae,Monardella
Monardella,Monardella odoratissima
Monardella,Monardella villosa
Lamiaceae,Nepeta
Nepeta,Nepeta cataria
Lamiaceae,Origanum
Origanum,Origanum vulgare
Lamiaceae,Perilla
Perilla,Perilla frutescens
Lamiaceae,Phlomoides
Phlomoides,Phlomoides tuberosa
Lamiaceae,Physostegia
Physostegia,Physostegia virginiana
Lamiaceae,Lamiaceae/Prunella
Lamiaceae/Prunella,Prunella vulgaris
Lamiaceae,Pycnanthemum
Pycnanthemum,Pycnanthemum tenuifolium
Pycnanthemum,Pycnanthemum virginianum
Lamiaceae,Salvia
Salvia,Salvia apiana
Salvia,Salvia aurea
Salvia,Salvia azurea
Salvia,Salvia coccinea
Salvia,Salvia columbariae
Salvia,Salvia dorrii
Salvia,Salvia farinacea
Salvia,Salvia glutinosa
Salvia,Salvia leucophylla
Salvia,Salvia lyrata
Salvia,Salvia mellifera
Salvia,Salvia microphylla
Salvia,Salvia pratensis
Salvia,Salvia roemeriana
Salvia,Salvia rosmarinus
Salvia,Salvia spathacea
Salvia,Salvia texana
Salvia,Salvia verticillata
Lamiaceae,Scutellaria
Scutellaria,Scutellaria drummondii
Scutellaria,Scutellaria galericulata
Scutellaria,Scutellaria integrifolia
Scutellaria,Scutellaria lateriflora
Scutellaria,Scutellaria mexicana
Scutellaria,Scutellaria parvula
Scutellaria,Scutellaria tuberosa
Lamiaceae,Stachys
Stachys,Stachys bullata
Stachys,Stachys byzantina
Stachys,Stachys chamissonis
Stachys,Stachys coccinea
Stachys,Stachys floridana
Stachys,Stachys palustris
Stachys,Stachys recta
Stachys,Stachys sylvatica
Lamiaceae,Teucrium
Teucrium,Teucrium canadense
Teucrium,Teucrium chamaedrys
Teucrium,Teucrium cubense
Teucrium,Teucrium scorodonia
Lamiaceae,Thymus
Thymus,Thymus praecox
Thymus,Thymus pulegioides
Thymus,Thymus serpyllum
Lamiaceae,Trichostema
Trichostema,Trichostema dichotomum
Trichostema,Trichostema lanatum
Trichostema,Trichostema lanceolatum
Trichostema,Trichostema parishii
Lamiaceae,Vitex
Vitex,Vitex agnus-castus
Vitex,Vitex lucens
Vitex,Vitex rotundifolia
Lamiaceae,Warnockia
Warnockia,Warnockia scutellarioides
Lamiales,Lentibulariaceae
Lentibulariaceae,Pinguicula
Pinguicula,Pinguicula alpina
Pinguicula,Pinguicula vulgaris
Lentibulariaceae,Utricularia
Utricularia,Utricularia cornuta
Utricularia,Utricularia gibba
Utricularia,Utricularia intermedia
Utricularia,Utricularia macrorhiza
Utricularia,Utricularia purpurea
Utricularia,Utricularia subulata
Lamiales,Linderniaceae
Linderniaceae,Lindernia
Lindernia,Lindernia dubia
Linderniaceae,Torenia
Torenia,Torenia crustacea
Lamiales,Martyniaceae
Martyniaceae,Martyniaceae/Proboscidea
Martyniaceae/Proboscidea,Proboscidea althaeifolia
Martyniaceae/Proboscidea,Proboscidea louisianica
