Life,Animalia
Anchusa,Anchusa arvensis
Boraginaceae,Borago
Borago,Borago officinalis
Boraginaceae,Buglossoides
Buglossoides,Buglossoides arvensis
Boraginaceae,Cordia
Cordia,Cordia boissieri
Boraginaceae,Cynoglossum
Cynoglossum,Cynoglossum officinale
Boraginaceae,Echium
Echium,Echium plantagineum
Echium,Echium vulgare
Boraginaceae,Emmenanthe
Emmenanthe,Emmenanthe penduliflora
Boraginaceae,Eriodictyon
Eriodictyon,Eriodictyon californicum
Boraginaceae,Eucrypta
Eucrypta,Eucrypta chrysanthemifolia
Boraginaceae,Euploca
Euploca,Euploca procumbens
Boraginaceae,Hackelia
Hackelia,Hackelia virginiana
Boraginaceae,Heliotropium
Heliotropium,Heliotropium curassavicum
Heliotropium,Heliotropium indicum
Boraginaceae,Hydrophyllum
Hydrophyllum,Hydrophyllum appendiculatum
Hydrophyllum,Hydrophyllum canadense
Hydrophyllum,Hydrophyllum tenuipes
Boraginaceae,Lithospermum
Lithospermum,Lithospermum canescens
Lithospermum,Lithospermum officinale
Boraginaceae,Mertensia
Mertensia,Mertensia ciliata
Mertensia,Mertensia paniculata
Boraginaceae,Myosotis
Myosotis,Myosotis latifolia
Myosotis,Myosotis scorpioides
Myosotis,Myosotis sylvatica
Boraginaceae,Nama
Nama,Nama demissa
Boraginaceae,Nemophila
Nemophila,Nemophila heterophylla
Nemophila,Nemophila maculata
Boraginaceae,Nonea
Nonea,Nonea pulla
Boraginaceae,Pentaglottis
Pentaglottis,Pentaglottis sempervirens
Boraginaceae,Phacelia
Phacelia,Phacelia campanularia
Phacelia,Phacelia cicutaria
Phacelia,Phacelia congesta
Phacelia,Phacelia distans
Phacelia,Phacelia grandiflora
Phacelia,Phacelia hastata
Phacelia,Phacelia sericea
Phacelia,Phacelia tanacetifolia
Boraginaceae,Pholistoma
Pholistoma,Pholistoma membranaceum
Boraginaceae,Pulmonaria
Pulmonaria,Pulmonaria officinalis
Boraginaceae,Symphytum
Symphytum,Symphytum officinale
Boraginaceae,Tiquilia
Tiquilia,Tiquilia plicata
Magnoliopsida,Brassicales
Brassicales,Bataceae
Bataceae,Batis
Batis,Batis maritima
Brassicales,Brassicaceae
Brassicaceae,Alliaria
Alliaria,Alliaria petiolata
Brassicaceae,Arabidopsis
Arabidopsis,Arabidopsis thaliana
Brassicaceae,Barbarea
Barbarea,Barbarea vulgaris
Brassicaceae,Brassica
Brassica,Brassica rapa
Brassicaceae,Bunias
Bunias,Bunias orientalis
Brassicaceae,Cakile
Cakile,Cakile edentula
Brassicaceae,Cardamine
Cardamine,Cardamine bulbifera
Cardamine,Cardamine californica
Cardamine,Cardamine concatenata
Cardamine,Cardamine diphylla
Cardamine,Cardamine flexuosa
Cardamine,Cardamine hirsuta
Brassicaceae,Descurainia
Descurainia,Descurainia pinnata
Brassicaceae,Draba
Draba,Draba cuneifolia
Brassicaceae,Eruca
Eruca,Eruca vesicaria
Brassicaceae,Erysimum
Erysimum,Erysimum cheiri
Brassicaceae,Hesperis
Hesperis,Hesperis matronalis
Brassicaceae,Lepidium
Lepidium,Lepidium campestre
Lepidium,Lepidium latifolium
Lepidium,Lepidium nitidum
Lepidium,Lepidium virginicum
Brassicaceae,Lobularia
Lobularia,Lobularia maritima
Brassicaceae,Lunaria
Lunaria,Lunaria annua
Brassicaceae,Raphanus
Raphanus,Raphanus raphanistrum
Brassicaceae,Rorippa
Rorippa,Rorippa palustris
Brassicaceae,Sisymbrium
Sisymbrium,Sisymbrium loeselii
Sisymbrium,Sisymbrium officinale
Brassicaceae,Stanleya
Stanleya,Stanleya pinnata
Brassicaceae,Streptanthus
Streptanthus,Streptanthus tortuosus
Brassicales,Capparaceae
Capparaceae,Capparis
Capparis,Capparis spinosa
Brassicales,Cleomaceae
Cleomaceae,Cleome
Cleome,Cleome viscosa
Cleomaceae,Peritoma
Peritoma,Peritoma serrulata
Cleomaceae,Polanisia
Polanisia,Polanisia dodecandra
Brassicales,Limnanthaceae
Limnanthaceae,Floerkea
Floerkea,Floerkea proserpinacoides
Brassicales,Resedaceae
Resedaceae,Reseda
Reseda,Reseda luteola
Magnoliopsida,Buxales
Buxales,Buxaceae
Buxaceae,Pachysandra
Pachysandra,Pachysandra terminalis
Magnoliopsida,Canellales
Canellales,Winteraceae
Winteraceae,Pseudowintera
Pseudowintera,Pseudowintera colorata
Magnoliopsida,Caryophyllales
Caryophyllales,Aizoaceae
Aizoaceae,Carpobrotus
Carpobrotus,Carpobrotus chilensis
Aizoaceae,Conicosia
Conicosia,Conicosia pugioniformis
Aizoaceae,Mesembryanthemum
Mesembryanthemum,Mesembryanthemum crystallinum
Mesembryanthemum,Mesembryanthemum nodiflorum
Aizoaceae,Sesuvium
Sesuvium,Sesuvium portulacastrum
Aizoaceae,Tetragonia
Tetragonia,Tetragonia tetragonoides
Caryophyllales,Amaranthaceae
Amaranthaceae,Achyranthes
Achyranthes,Achyranthes aspera
Amaranthaceae,Allenrolfea
Allenrolfea,Allenrolfea occidentalis
Amaranthaceae,Alternanthera
Alternanthera,Alternanthera philoxeroides
Amaranthaceae,Amaranthus
Amaranthus,Amaranthus retroflexus
Amaranthaceae,Atriplex
Atriplex,Atriplex canescens
Atriplex,Atriplex polycarpa
Atriplex,Atriplex sagittata
Atriplex,Atriplex semibaccata
Amaranthaceae,Bassia
Bassia,Bassia scoparia
Amaranthaceae,Beta
Beta,Beta vulgaris
Amaranthaceae,Celosia
Celosia,Celosia argentea
Amaranthaceae,Chenopodiastrum
Chenopodiastrum,Chenopodiastrum murale
Amaranthaceae,Chenopodium
Chenopodium,Chenopodium album
Amaranthaceae,Amaranthaceae/Dysphania
Amaranthaceae/Dysphania,Dysphania ambrosioides
Amaranthaceae,Gomphrena
Gomphrena,Gomphrena serrata
Amaranthaceae,Grayia
Grayia,Grayia spinosa
Amaranthaceae,Krascheninnikovia
Krascheninnikovia,Krascheninnikovia lanata
Amaranthaceae,Oxybasis
Oxybasis,Oxybasis glauca
Amaranthaceae,Salicornia
Salicornia,Salicornia quinqueflora
Amaranthaceae,Salsola
Salsola,Salsola kali
Caryophyllales,Cactaceae
Cactaceae,Acanthocereus
Acanthocereus,Acanthocereus tetragonus
Cactaceae,Bergerocactus
Bergerocactus,Bergerocactus emoryi
Cactaceae,Coryphantha
Coryphantha,Coryphantha sulcata
Cactaceae,Cylindropuntia
Cylindropuntia,Cylindropuntia californica
Cylindropuntia,Cylindropuntia echinocarpa
Cylindropuntia,Cylindropuntia fulgida
Cylindropuntia,Cylindropuntia ganderi
Cylindropuntia,Cylindropuntia prolifera
Cylindropuntia,Cylindropuntia whipplei
Cactaceae,Echinocactus
Echinocactus,Echinocactus platyacanthus
Cactaceae,Echinocereus
Echinocereus,Echinocereus bakeri
Echinocereus,Echinocereus coccineus
Echinocereus,Echinocereus dasyacanthus
Echinocereus,Echinocereus enneacanthus
Echinocereus,Echinocereus rigidissimus
Echinocereus,Echinocereus santaritensis
Echinocereus,Echinocereus triglochidiatus
Cactaceae,Escobaria
Escobaria,Escobaria tuberculosa
Cactaceae,Ferocactus
Ferocactus,Ferocactus cylindraceus
Ferocactus,Ferocactus latispinus
Ferocactus,Ferocactus wislizeni
Cactaceae,Hamatocactus
Hamatocactus,Hamatocactus hamatacanthus
Cactaceae,Homalocephala
Homalocephala,Homalocephala texensis
Cactaceae,Lophocereus
Lophocereus,Lophocereus schottii
Cactaceae,Mammillaria
Mammillaria,Mammillaria dioica
Mammillaria,Mammillaria heyderi
Mammillaria,Mammillaria magnimamma
Cactaceae,Opuntia
Opuntia,Opuntia cochenillifera
Opuntia,Opuntia fragilis
Opuntia,Opuntia humifusa
Opuntia,Opuntia lindheimeri
Opuntia,Opuntia macrorhiza
Opuntia,Opuntia microdasys
Opuntia,Opuntia polyacantha
Opuntia,Opuntia robusta
Opuntia,Opuntia stricta
Cactaceae,Pachycereus
Pachycereus,Pachycereus pecten-aboriginum
Cactaceae,Stenocereus
Stenocereus,Stenocereus thurberi
Caryophyllales,Caryophyllaceae
Caryophyllaceae,Caryophyllaceae/Arenaria
Caryophyllaceae/Arenaria,Arenaria serpyllifolia
Caryophyllaceae,Cerastium
Cerastium,Cerastium fontanum
Caryophyllaceae,Dianthus
Dianthus,Dianthus carthusianorum
Dianthus,Dianthus chinensis
Dianthus,Dianthus deltoides
Caryophyllaceae,Herniaria
Herniaria,Herniaria glabra
Caryophyllaceae,Honckenya
Honckenya,Honckenya peploides
Caryophyllaceae,Moehringia
Moehringia,Moehringia lateriflora
Moehringia,Moehringia trinervia
Caryophyllaceae,Petrorhagia
Petrorhagia,Petrorhagia dubia
Caryophyllaceae,Polycarpon
Polycarpon,Polycarpon tetraphyllum
Caryophyllaceae,Rabelera
Rabelera,Rabelera holostea
Caryophyllaceae,Sabulina
Sabulina,Sabulina michauxii
Caryophyllaceae,Saponaria
Saponaria,Saponaria ocymoides
Caryophyllaceae,Silene
Silene,Silene acaulis
Silene,Silene gallica
Silene,Silene laciniata
Silene,Silene latifolia
Silene,Silene regia
Silene,Silene stellata
Silene,Silene vulgaris
Caryophyllaceae,Stellaria
Stellaria,Stellaria nemorum
Stellaria,Stellaria pubera
Caryophyllaceae,Viscaria
Viscaria,Viscaria vulgaris
Caryophyllales,Didiereaceae
Didiereaceae,Portulacaria
Portulacaria,Portulacaria afra
Caryophyllales,Droseraceae
Droseraceae,Drosera
Drosera,Drosera anglica
Drosera,Drosera arcturi
Drosera,Drosera auriculata
Drosera,Drosera capillaris
Drosera,Drosera rotundifolia
Drosera,Drosera spatulata
Caryophyllales,Molluginaceae
Molluginaceae,Mollugo
Mollugo,Mollugo verticillata
Caryophyllales,Montiaceae
Montiaceae,Calandrinia
Calandrinia,Calandrinia menziesii
Montiaceae,Calyptridium
Calyptridium,Calyptridium monandrum
Calyptridium,Calyptridium umbellatum
Montiaceae,Claytonia
Claytonia,Claytonia caroliniana
Claytonia,Claytonia rubra
Claytonia,Claytonia sibirica
Claytonia,Claytonia virginica
Caryophyllales,Nyctaginaceae
Nyctaginaceae,Abronia
Abronia,Abronia umbellata
Abronia,Abronia villosa
Nyctaginaceae,Mirabilis
Mirabilis,Mirabilis jalapa
Mirabilis,Mirabilis laevis
Caryophyllales,Phytolaccaceae
Phytolaccaceae,Phytolacca
Phytolacca,Phytolacca octandra
Caryophyllales,Plumbaginaceae
Plumbaginaceae,Armeria
Armeria,Armeria maritima
Plumbaginaceae,Limonium
Limonium,Limonium perezii
Plumbaginaceae,Plumbago
Plumbago,Plumbago zeylanica
Caryophyllales,Polygonaceae
Polygonaceae,Bistorta
Bistorta,Bistorta bistortoides
Bistorta,Bistorta officinalis
Polygonaceae,Chorizanthe
Chorizanthe,Chorizanthe brevicornu
Chorizanthe,Chorizanthe fimbriata
Polygonaceae,Coccoloba
Coccoloba,Coccoloba uvifera
Polygonaceae,Eriogonum
Eriogonum,Eriogonum fasciculatum
Eriogonum,Eriogonum latifolium
Eriogonum,Eriogonum longifolium
Eriogonum,Eriogonum parvifolium
Eriogonum,Eriogonum wrightii
Polygonaceae,Fallopia
Fallopia,Fallopia convolvulus
Fallopia,Fallopia dumetorum
Polygonaceae,Muehlenbeckia
Muehlenbeckia,Muehlenbeckia australis
Muehlenbeckia,Muehlenbeckia complexa
Polygonaceae,Persicaria
Persicaria,Persicaria amphibia
Persicaria,Persicaria arifolia
Persicaria,Persicaria hydropiperoides
Persicaria,Persicaria longiseta
Persicaria,Persicaria pensylvanica
Persicaria,Persicaria punctata
Persicaria,Persicaria sagittata
Polygonaceae,Polygonum
Polygonum,Polygonum paronychia
Polygonaceae,Pterostegia
Pterostegia,Pterostegia drymarioides
Polygonaceae,Reynoutria
Reynoutria,Reynoutria japonica
Polygonaceae,Rumex
Rumex,Rumex acetosa
Rumex,Rumex confertus
Rumex,Rumex hymenosepalus
Rumex,Rumex obtusifolius
Caryophyllales,Portulacaceae
Portulacaceae,Portulaca
Portulaca,Portulaca oleracea
Caryophyllales,Sarcobataceae
Sarcobataceae,Sarcobatus
Sarcobatus,Sarcobatus vermiculatus
Caryophyllales,Tamaricaceae
Tamaricaceae,Tamarix
Tamarix,Tamarix ramosissima
Magnoliopsida,Celastrales
Celastrales,Celastraceae
Celastraceae,Celastrus
Celastrus,Celastrus scandens
Celastraceae,Euonymus
Euonymus,Euonymus alatus
Euonymus,Euonymus americanus
Euonymus,Euonymus europaeus
Euonymus,Euonymus fortunei
Celastraceae,Parnassia
Parnassia,Parnassia fimbriata
Parnassia,Parnassia glauca
Celastraceae,Paxistima
Paxistima,Paxistima myrsinites
Celastraceae,Pterocelastrus
Pterocelastrus,Pterocelastrus tricuspidatus
Magnoliopsida,Ceratophyllales
Ceratophyllales,Ceratophyllaceae
Ceratophyllaceae,Ceratophyllum
Ceratophyllum,Ceratophyllum demersum
Magnoliopsida,Cornales
Cornales,Cornaceae
Cornaceae,Cornus
Cornus,Cornus alternifolia
Cornus,Cornus amomum
Cornus,Cornus nuttallii
Cornus,Cornus sanguinea
Cornus,Cornus sericea
Cornus,Cornus suecica
Cornus,Cornus unalaschkensis
Cornales,Hydrangeaceae
Hydrangeaceae,Hydrangea
Hydrangea,Hydrangea quercifolia
Hydrangeaceae,Philadelphus
Philadelphus,Philadelphus lewisii
Cornales,Loasaceae
Loasaceae,Eucnide
Eucnide,Eucnide urens
Loasaceae,Mentzelia
Mentzelia,Mentzelia hispida
Mentzelia,Mentzelia laevicaulis
Loasaceae,Petalonyx
Petalonyx,Petalonyx thurberi
Cornales,Nyssaceae
Nyssaceae,Nyssa
Nyssa,Nyssa sylvatica
Magnoliopsida,Crossosomatales
Crossosomatales,Staphyleaceae
Staphyleaceae,Staphylea
Staphylea,Staphylea trifolia
Magnoliopsida,Cucurbitales
Cucurbitales,Cucurbitaceae
Cucurbitaceae,Bryonia
Bryonia,Bryonia cretica
Cucurbitaceae,Cucurbita
Cucurbita,Cucurbita palmata
Cucurbitaceae,Ecballium
Ecballium,Ecballium elaterium
Cucurbitaceae,Ibervillea
Ibervillea,Ibervillea lindheimeri
Cucurbitaceae,Marah
Marah,Marah fabacea
Cucurbitaceae,Momordica
Momordica,Momordica charantia
Cucurbitaceae,Sicyos
Sicyos,Sicyos angulatus
Magnoliopsida,Dipsacales
Dipsacales,Caprifoliaceae
Caprifoliaceae,Centranthus
Centranthus,Centranthus ruber
Caprifoliaceae,Dipsacus
Dipsacus,Dipsacus fullonum
Caprifoliaceae,Leycesteria
Leycesteria,Leycesteria formosa
Caprifoliaceae,Lonicera
Lonicera,Lonicera canadensis
Lonicera,Lonicera japonica
Lonicera,Lonicera maackii
Lonicera,Lonicera periclymenum
Lonicera,Lonicera sempervirens
Lonicera,Lonicera subspicata
Lonicera,Lonicera xylosteum
Caprifoliaceae,Plectritis
Plectritis,Plectritis congesta
Caprifoliaceae,Scabiosa
Scabiosa,Scabiosa columbaria
Caprifoliaceae,Succisa
Succisa,Succisa pratensis
Caprifoliaceae,Symphoricarpos
Symphoricarpos,Symphoricarpos mollis
Symphoricarpos,Symphoricarpos occidentalis
Caprifoliaceae,Valeriana
Valeriana,Valeriana sitchensis
Caprifoliaceae,Valerianella
Valerianella,Valerianella locusta
Dipsacales,Viburnaceae
Viburnaceae,Adoxa
Adoxa,Adoxa moschatellina
Viburnaceae,Sambucus
Sambucus,Sambucus ebulus
Sambucus,Sambucus javanica
Sambucus,Sambucus nigra
Viburnaceae,Viburnum
Viburnum,Viburnum acerifolium
Viburnum,Viburnum edule
Viburnum,Viburnum lantanoides
Viburnum,Viburnum lentago
Viburnum,Viburnum rafinesquianum
Viburnum,Viburnum rhytidophyllum
Magnoliopsida,Ericales
Ericales,Balsaminaceae
Balsaminaceae,Impatiens
Impatiens,Impatiens balfourii
Impatiens,Impatiens capensis
Impatiens,Impatiens parviflora
Impatiens,Impatiens walleriana
Ericales,Clethraceae
Clethraceae,Clethra
Clethra,Clethra alnifolia
Ericales,Cyrillaceae
Cyrillaceae,Cyrilla
Cyrilla,Cyrilla racemiflora
Ericales,Diapensiaceae
Diapensiaceae,Diapensia
Diapensia,Diapensia lapponica
Ericales,Ebenaceae
Ebenaceae,Diospyros
Diospyros,Diospyros virginiana
Ericales,Ericaceae
Ericaceae,Andromeda
Andromeda,Andromeda polifolia
Ericaceae,Arbutus
Arbutus,Arbutus menziesii
Arbutus,Arbutus xalapensis
Ericaceae,Arctostaphylos
Arctostaphylos,Arctostaphylos glauca
Arctostaphylos,Arctostaphylos patula
Arctostaphylos,Arctostaphylos pungens
Ericaceae,Calluna
Calluna,Calluna vulgaris
Ericaceae,Cassiope
Cassiope,Cassiope mertensiana
Ericaceae,Chamaedaphne
Chamaedaphne,Chamaedaphne calyculata
Ericaceae,Chimaphila
Chimaphila,Chimaphila umbellata
Ericaceae,Dracophyllum
Dracophyllum,Dracophyllum longifolium
Ericaceae,Elliottia
Elliottia,Elliottia pyroliflora
Ericaceae,Empetrum
Empetrum,Empetrum nigrum
Ericaceae,Epacris
Epacris,Epacris impressa
Ericaceae,Epigaea
Epigaea,Epigaea repens
Ericaceae,Erica
Erica,Erica cerinthoides
Erica,Erica coccinea
Erica,Erica discolor
Erica,Erica lusitanica
Erica,Erica plukenetii
Erica,Erica tetralix
Ericaceae,Gaultheria
Gaultheria,Gaultheria antipoda
Gaultheria,Gaultheria depressa
Ericaceae,Kalmia
Kalmia,Kalmia latifolia
Kalmia,Kalmia microphylla
Kalmia,Kalmia procumbens
Ericaceae,Leptecophylla
Leptecophylla,Leptecophylla tameiameiae
Ericaceae,Leucopogon
Leucopogon,Leucopogon fasciculatus
Ericaceae,Leucothoe
Leucothoe,Leucothoe fontanesiana
Ericaceae,Moneses
Moneses,Moneses uniflora
Ericaceae,Monotropa
Monotropa,Monotropa hypopitys
Ericaceae,Phyllodoce
Phyllodoce,Phyllodoce breweri
Ericaceae,Pyrola
Pyrola,Pyrola americana
Pyrola,Pyrola chlorantha
Pyrola,Pyrola picta
Ericaceae,Rhododendron
Rhododendron,Rhododendron albiflorum
Rhododendron,Rhododendron calendulaceum
Rhododendron,Rhododendron lapponicum
Rhododendron,Rhododendron menziesii
Rhododendron,Rhododendron occidentale
Rhododendron,Rhododendron periclymenoides
Rhododendron,Rhododendron tomentosum
Ericaceae,Sarcodes
Sarcodes,Sarcodes sanguinea
Ericaceae,Vaccinium
Vaccinium,Vaccinium arboreum
Vaccinium,Vaccinium corymbosum
Vaccinium,Vaccinium myrtillus
Vaccinium,Vaccinium ovatum
Vaccinium,Vaccinium parvifolium
Vaccinium,Vaccinium stamineum
Vaccinium,Vaccinium uliginosum
Ericaceae,Xylococcus
Xylococcus,Xylococcus bicolor
Ericales,Polemoniaceae
Polemoniaceae,Collomia
Collomia,Collomia grandiflora
Collomia,Collomia heterophylla
Polemoniaceae,Eriastrum
Eriastrum,Eriastrum eremicum
Polemoniaceae,Gilia
Gilia,Gilia stellata
Gilia,Gilia tricolor
Polemoniaceae,Ipomopsis
Ipomopsis,Ipomopsis aggregata
Polemoniaceae,Leptosiphon
Leptosiphon,Leptosiphon nuttallii
Leptosiphon,Leptosiphon parviflorus
Polemoniaceae,Linanthus
Linanthus,Linanthus dianthiflorus
Linanthus,Linanthus pungens
Polemoniaceae,Loeseliastrum
Loeseliastrum,Loeseliastrum matthewsii
Polemoniaceae,Phlox
Phlox,Phlox divaricata
Phlox,Phlox drummondii
Phlox,Phlox hoodii
Phlox,Phlox roemeriana
Polemoniaceae,Polemonium
Polemonium,Polemonium caeruleum
Polemonium,Polemonium pulcherrimum
Polemonium,Polemonium reptans
Ericales,Primulaceae
Primulaceae,Bonellia
Bonellia,Bonellia macrocarpa
Primulaceae,Cyclamen
Cyclamen,Cyclamen hederifolium
Primulaceae,Lysimachia
Lysimachia,Lysimachia arvensis
Lysimachia,Lysimachia clethroides
Lysimachia,Lysimachia latifolia
Lysimachia,Lysimachia punctata
Lysimachia,Lysimachia quadriflora
Lysimachia,Lysimachia quadrifolia
Lysimachia,Lysimachia thyrsiflora
Lysimachia,Lysimachia vulgaris
Primulaceae,Myrsine
Myrsine,Myrsine salicina
Primulaceae,Primula
Primula,Primula clevelandii
Primula,Primula elatior
Primula,Primula meadia
Primula,Primula vulgaris
Primulaceae,Samolus
Samolus,Samolus parviflorus
Primulaceae,Soldanella
Soldanella,Soldanella alpina
Ericales,Sapotaceae
Sapotaceae,Sideroxylon
Sideroxylon,Sideroxylon lanuginosum
Ericales,Sarraceniaceae
Sarraceniaceae,Darlingtonia
Darlingtonia,Darlingtonia californica
Sarraceniaceae,Sarracenia
Sarracenia,Sarracenia alata
Sarracenia,Sarracenia flava
Sarracenia,Sarracenia purpurea
Magnoliopsida,Fabales
Fabales,Fabaceae
Fabaceae,Abrus
Abrus,Abrus precatorius
Fabaceae,Acacia
Acacia,Acacia confusa
Acacia,Acacia longifolia
Acacia,Acacia myrtifolia
Acacia,Acacia pycnantha
Acacia,Acacia saligna
Fabaceae,Acmispon
Acmispon,Acmispon argophyllus
Acmispon,Acmispon rigidus
Acmispon,Acmispon strigosus
Fabaceae,Albizia
Albizia,Albizia julibrissin
Fabaceae,Fabaceae/Amorpha
Fabaceae/Amorpha,Amorpha fruticosa
Fabaceae,Amphicarpaea
Amphicarpaea,Amphicarpaea bracteata
Fabaceae,Astragalus
Astragalus,Astragalus canadensis
Astragalus,Astragalus cicer
Astragalus,Astragalus crassicarpus
Astragalus,Astragalus mollissimus
Astragalus,Astragalus nuttallianus
Fabaceae,Baptisia
Baptisia,Baptisia alba
Baptisia,Baptisia bracteata
Fabaceae,Bituminaria
Bituminaria,Bituminaria bituminosa
Fabaceae,Caesalpinia
Caesalpinia,Caesalpinia pulcherrima
Fabaceae,Calliandra
Calliandra,Calliandra eriophylla
Fabaceae,Canavalia
Canavalia,Canavalia rosea
Fabaceae,Caragana
Caragana,Caragana arborescens
Fabaceae,Carmichaelia
Carmichaelia,Carmichaelia australis
Fabaceae,Cassia
Cassia,Cassia fistula
Fabaceae,Cercis
Cercis,Cercis occidentalis
Fabaceae,Chamaecrista
Chamaecrista,Chamaecrista fasciculata
Fabaceae,Chamaecytisus
Chamaecytisus,Chamaecytisus ruthenicus
Fabaceae,Clitoria
Clitoria,Clitoria ternatea
Fabaceae,Cytisus
Cytisus,Cytisus scoparius
Fabaceae,Dalea
Dalea,Dalea aurea
Dalea,Dalea purpurea
Fabaceae,Delonix
Delonix,Delonix regia
Fabaceae,Desmodium
Desmodium,Desmodium paniculatum
Fabaceae,Ebenopsis
Ebenopsis,Ebenopsis ebano
Fabaceae,Erythrostemon
Erythrostemon,Erythrostemon mexicanus
Fabaceae,Galega
Galega,Galega officinalis
Fabaceae,Genista
Genista,Genista monspessulana
Fabaceae,Gleditsia
Gleditsia,Gleditsia triacanthos
Fabaceae,Gliricidia
Gliricidia,Gliricidia sepium
Fabaceae,Hardenbergia
Hardenbergia,Hardenbergia violacea
Fabaceae,Hedysarum
Hedysarum,Hedysarum alpinum
Fabaceae,Hoffmannseggia
Hoffmannseggia,Hoffmannseggia microphylla
Fabaceae,Hylodesmum
Hylodesmum,Hylodesmum glutinosum
Fabaceae,Indigofera
Indigofera,Indigofera miniata
Fabaceae,Laburnum
Laburnum,Laburnum anagyroides
Fabaceae,Lathyrus
Lathyrus,Lathyrus japonicus
Lathyrus,Lathyrus palustris
Lathyrus,Lathyrus sylvestris
Lathyrus,Lathyrus tuberosus
Lathyrus,Lathyrus vestitus
Fabaceae,Lespedeza
Lespedeza,Lespedeza virginica
Fabaceae,Leucaena
Leucaena,Leucaena leucocephala
Fabaceae,Lotus
Lotus,Lotus corniculatus
Fabaceae,Lupinus
Lupinus,Lupinus albifrons
Lupinus,Lupinus angustifolius
Lupinus,Lupinus arizonicus
Lupinus,Lupinus concinnus
Lupinus,Lupinus microcarpus
Lupinus,Lupinus nanus
Lupinus,Lupinus perennis
Lupinus,Lupinus polyphyllus
Lupinus,Lupinus succulentus
Lupinus,Lupinus truncatus
Fabaceae,Macroptilium
Macroptilium,Macroptilium atropurpureum
Macroptilium,Macroptilium lathyroides
Fabaceae,Medicago
Medicago,Medicago arabica
Medicago,Medicago minima
Medicago,Medicago polymorpha
Fabaceae,Melilotus
Melilotus,Melilotus albus
Fabaceae,Mimosa
Mimosa,Mimosa nuttallii
Mimosa,Mimosa quadrivalvis
Fabaceae,Neptunia
Neptunia,Neptunia lutea
Fabaceae,Ononis
Ononis,Ononis spinosa
Fabaceae,Oxytropis
Oxytropis,Oxytropis lambertii
Fabaceae,Paraserianthes
Paraserianthes,Paraserianthes lophantha
Fabaceae,Parkinsonia
Parkinsonia,Parkinsonia microphylla
Fabaceae,Pediomelum
Pediomelum,Pediomelum tenuiflorum
Fabaceae,Pickeringia
Pickeringia,Pickeringia montana
Fabaceae,Platylobium
Platylobium,Platylobium obtusangulum
Fabaceae,Prosopis
Prosopis,Prosopis glandulosa
Prosopis,Prosopis pubescens
Fabaceae,Psorothamnus
Psorothamnus,Psorothamnus emoryi
Psorothamnus,Psorothamnus schottii
Fabaceae,Pueraria
Pueraria,Pueraria montana
Fabaceae,Robinia
Robinia,Robinia neomexicana
Fabaceae,Senegalia
Senegalia,Senegalia greggii
Fabaceae,Senna
Senna,Senna covesii
Senna,Senna hebecarpa
Senna,Senna lindheimeriana
Senna,Senna marilandica
Senna,Senna occidentalis
Fabaceae,Sesbania
Sesbania,Sesbania punicea
Sesbania,Sesbania vesicaria
Fabaceae,Sophora
Sophora,Sophora affinis
Fabaceae,Strophostyles
Strophostyles,Strophostyles helvola
Fabaceae,Stylosanthes
Stylosanthes,Stylosanthes biflora
Fabaceae,Tamarindus
Tamarindus,Tamarindus indica
Fabaceae,Tephrosia
Tephrosia,Tephrosia virginiana
Fabaceae,Thermopsis
Thermopsis,Thermopsis californica
Fabaceae,Trifolium
Trifolium,Trifolium angustifolium
Trifolium,Trifolium aureum
Trifolium,Trifolium depauperatum
Trifolium,Trifolium dubium
Trifolium,Trifolium hirtum
Trifolium,Trifolium incarnatum
Trifolium,Trifolium medium
Trifolium,Trifolium resupinatum
Trifolium,Trifolium willdenovii
Fabaceae,Vachellia
Vachellia,Vachellia farnesiana
Vachellia,Vachellia karroo
Vachellia,Vachellia rigidula
Fabaceae,Vicia
Vicia,Vicia americana
Vicia,Vicia caroliniana
Vicia,Vicia gigantea
Vicia,Vicia sylvatica
Vicia,Vicia tetrasperma
Vicia,Vicia villosa
Fabales,Polygalaceae
Polygalaceae,Asemeia
Asemeia,Asemeia grandiflora
Polygalaceae,Muraltia
Muraltia,Muraltia heisteria
Polygalaceae,Polygala
Polygala,Polygala lutea
Polygala,Polygala myrtifolia
Polygala,Polygala polygama
Polygala,Polygala senega
Polygalaceae,Polygaloides
Polygaloides,Polygaloides paucifolia
Magnoliopsida,Fagales
Fagales,Betulaceae
Betulaceae,Alnus
Alnus,Alnus alnobetula
Alnus,Alnus rubra
Alnus,Alnus serrulata
Betulaceae,Betula
Betula,Betula alleghaniensis
Betula,Betula lenta
Betula,Betula pendula
Betula,Betula populifolia
Betulaceae,Carpinus
Carpinus,Carpinus caroliniana
Betulaceae,Corylus
Corylus,Corylus avellana
Fagales,Casuarinaceae
Casuarinaceae,Casuarina
Casuarina,Casuarina equisetifolia
Fagales,Fagaceae
Fagaceae,Castanea
Castanea,Castanea dentata
Fagaceae,Chrysolepis
Chrysolepis,Chrysolepis sempervirens
Fagaceae,Fagus
Fagus,Fagus grandifolia
Fagaceae,Notholithocarpus
Notholithocarpus,Notholithocarpus densiflorus
Fagaceae,Quercus
Quercus,Quercus alba
Quercus,Quercus berberidifolia
Quercus,Quercus bicolor
Quercus,Quercus buckleyi
Quercus,Quercus coccinea
Quercus,Quercus douglasii
Quercus,Quercus engelmannii
Quercus,Quercus falcata
Quercus,Quercus fusiformis
